sen	verb	verb_idx	cop	cop_idx	child	child_idx	child_features	child_upos	head	head_idx	head_features	head_upos	distance	attractors	metadata	swap_head	feature_vals	prefix	wrong_sen	congruent_attractors	incongruent_attractors	num_attractors	num_congruent_attractors	num_incongruent_attractors	has_attractors	only_has_congruent_attractors	only_has_incongruent_attractors	sample_weight	phenomenon	lang	grammatical_feature	ungrammatical_feature	wo	inflect_item	agreement_certainty
Os indivíduos , um de_ eles encapuçado , agrediram violentamente o casal com murros e pontapés .	agrediram	8			indivíduos	1	{'Gender': 'Masc', 'Number': 'Plur', 'lemma': 'indivíduo'}	NOUN	agrediram	8	{'Mood': 'Ind', 'Number': 'Plur', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin', 'lemma': 'agredir', 'Gender': 'Masc'}	VERB	7	[{'id': 6, 'form': 'eles', 'lemma': 'eles', 'upos': 'PRON', 'xpos': 'PRS', 'feats': {'Gender': 'Masc', 'Number': 'Plur', 'Person': '3', 'PronType': 'Prs'}, 'head': 2, 'deprel': 'appos', 'deps': None, 'misc': None}]	{'sent_id': '1128', 'text': 'Os indivíduos , um deles encapuçado , agrediram violentamente o casal com murros e pontapés .', 'treebank': 'UD_Portuguese-CINTIL/pt_cintil-ud-train.conllu'}	agredimos	3 -> 1	Os indivíduos , um de_ eles encapuçado ,	Os indivíduos , um de_ eles encapuçado , agredimos violentamente o casal com murros e pontapés .	[{'id': 6, 'form': 'eles', 'lemma': 'eles', 'upos': 'PRON', 'xpos': 'PRS', 'feats': {'Gender': 'Masc', 'Number': 'Plur', 'Person': '3', 'PronType': 'Prs'}, 'head': 2, 'deprel': 'appos', 'deps': None, 'misc': None}]	[]	1	1	0	True	True	False	0.000154121528086	SV-P	por	3	1	SV	verb	+
Também uma residente há 30 anos em os Moinhos de a Funcheira, Isabel Martins de a Silva, considera excessivo o que pagou por a ligação de esgotos, 181 contos, e de a água, 81.	considera	19			residente	2	{'Gender': 'Masc', 'Number': 'Sing', 'lemma': 'residente'}	NOUN	considera	19	{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin', 'lemma': 'considerar', 'Gender': 'Masc'}	VERB	17	[{'id': 4, 'form': 'há', 'lemma': 'haver', 'upos': 'VERB', 'xpos': None, 'feats': {'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}, 'head': 3, 'deprel': 'acl:relcl', 'deps': None, 'misc': None}]	{'newdoc_id': 'CP834', 'text': 'Também uma residente há 30 anos nos Moinhos da Funcheira, Isabel Martins da Silva, considera excessivo o que pagou pela ligação de esgotos, 181 contos, e da água, 81.', 'sent_id': 'CP834-1', 'source': 'CETEMPúblico n=834 sec=soc sem=93b', 'treebank': 'UD_Portuguese-Bosque/pt_bosque-ud-test.conllu'}	considero	3 -> 1	Também uma residente há 30 anos em os Moinhos de a Funcheira, Isabel Martins de a Silva,	Também uma residente há 30 anos em os Moinhos de a Funcheira, Isabel Martins de a Silva, considero excessivo o que pagou por a ligação de esgotos, 181 contos, e de a água, 81.	[{'id': 4, 'form': 'há', 'lemma': 'haver', 'upos': 'VERB', 'xpos': None, 'feats': {'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}, 'head': 3, 'deprel': 'acl:relcl', 'deps': None, 'misc': None}]	[]	1	1	0	True	True	False	0.0025940921211022	SV-P	por	3	1	SV	verb	+
Os remédios que eu estava tomando pararam de fazer efeito, eu não era de essas que pensavam em morrer ou algo assim, mas não queria fazer nada, absolutamente nada.	pararam	6			remédios	1	{'Gender': 'Masc', 'Number': 'Plur', 'lemma': 'remédio'}	NOUN	pararam	6	{'Mood': 'Ind', 'Number': 'Plur', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin', 'lemma': 'parar', 'Gender': 'Masc'}	VERB	5	[{'id': 4, 'form': 'eu', 'lemma': 'eu', 'upos': 'PRON', 'xpos': None, 'feats': {'Case': 'Nom', 'Number': 'Sing', 'Person': '1', 'PronType': 'Prs', 'lemma': 'eu'}, 'head': 6, 'deprel': 'nsubj', 'deps': [('nsubj', 6)], 'misc': None}, {'id': 5, 'form': 'estava', 'lemma': 'estar', 'upos': 'AUX', 'xpos': None, 'feats': {'Mood': 'Ind', 'Number': 'Sing', 'Person': '1', 'Tense': 'Imp', 'VerbForm': 'Fin', 'lemma': 'estar'}, 'head': 6, 'deprel': 'aux', 'deps': [('aux', 6)], 'misc': None}]	{'sent_id': 'FOLHA_DOC003178_SENT026', 'text': 'Os remédios que eu estava tomando pararam de fazer efeito, eu não era dessas que pensavam em morrer ou algo assim, mas não queria fazer nada, absolutamente nada.', 'treebank': 'UD_Portuguese-Porttinari/pt_porttinari-ud-train.conllu'}	parámos	3 -> 1	Os remédios que eu estava tomando	Os remédios que eu estava tomando parámos de fazer efeito, eu não era de essas que pensavam em morrer ou algo assim, mas não queria fazer nada, absolutamente nada.	[]	[{'id': 4, 'form': 'eu', 'lemma': 'eu', 'upos': 'PRON', 'xpos': None, 'feats': {'Case': 'Nom', 'Number': 'Sing', 'Person': '1', 'PronType': 'Prs', 'lemma': 'eu'}, 'head': 6, 'deprel': 'nsubj', 'deps': [('nsubj', 6)], 'misc': None}, {'id': 5, 'form': 'estava', 'lemma': 'estar', 'upos': 'AUX', 'xpos': None, 'feats': {'Mood': 'Ind', 'Number': 'Sing', 'Person': '1', 'Tense': 'Imp', 'VerbForm': 'Fin', 'lemma': 'estar'}, 'head': 6, 'deprel': 'aux', 'deps': [('aux', 6)], 'misc': None}]	2	0	2	True	False	True	0.0008281813846964	SV-P	por	3	1	SV	verb	+
Esta «perspectiva de regime» de que fala o PSD implica a busca de uma solução em o quadro de o Estatuto Remuneratório de os Titulares de os Orgãos de Soberania, e não apenas uma alteração pontual de este diploma com base em a interpretação legal avançada por o Sindicato de os Magistrados de o Ministério Público.	implica	11			perspectiva	2	{'Gender': 'Fem', 'Number': 'Sing', 'lemma': 'perspectiva'}	NOUN	implica	11	{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin', 'lemma': 'implicar', 'Gender': 'Fem'}	VERB	9	[{'id': 9, 'form': 'fala', 'lemma': 'falar', 'upos': 'VERB', 'xpos': None, 'feats': {'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}, 'head': 3, 'deprel': 'acl:relcl', 'deps': None, 'misc': None}]	{'text': 'Esta «perspectiva de regime» de que fala o PSD implica a busca de uma solução no quadro do Estatuto Remuneratório dos Titulares dos Orgãos de Soberania, e não apenas uma alteração pontual deste diploma com base na interpretação legal avançada pelo Sindicato dos Magistrados do Ministério Público.', 'sent_id': 'CP811-2', 'source': 'CETEMPúblico n=811 sec=soc sem=93a', 'treebank': 'UD_Portuguese-Bosque/pt_bosque-ud-test.conllu'}	implico	3 -> 1	Esta «perspectiva de regime» de que fala o PSD	Esta «perspectiva de regime» de que fala o PSD implico a busca de uma solução em o quadro de o Estatuto Remuneratório de os Titulares de os Orgãos de Soberania, e não apenas uma alteração pontual de este diploma com base em a interpretação legal avançada por o Sindicato de os Magistrados de o Ministério Público.	[{'id': 9, 'form': 'fala', 'lemma': 'falar', 'upos': 'VERB', 'xpos': None, 'feats': {'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}, 'head': 3, 'deprel': 'acl:relcl', 'deps': None, 'misc': None}]	[]	1	1	0	True	True	False	0.000292014415688	SV-P	por	3	1	SV	verb	+
E aí um momento de fraqueza exposto publicamente e, de repente, tudo o que ele fez de bom não vale nada?	vale	21			tudo	13	{'PronType': 'Ind', 'lemma': 'tudo'}	PRON	vale	21	{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin', 'lemma': 'valer'}	VERB	8	[{'id': 15, 'form': 'o', 'lemma': 'o', 'upos': 'PRON', 'xpos': None, 'feats': {'Gender': 'Masc', 'Number': 'Sing', 'Person': '3', 'PronType': 'Dem'}, 'head': 18, 'deprel': 'obj', 'deps': [('ref', 14), ('obj', 18)], 'misc': None}, {'id': 17, 'form': 'ele', 'lemma': 'ele', 'upos': 'PRON', 'xpos': None, 'feats': {'Case': 'Nom', 'Gender': 'Masc', 'Number': 'Sing', 'Person': '3', 'PronType': 'Prs', 'lemma': 'ele'}, 'head': 18, 'deprel': 'nsubj', 'deps': [('nsubj', 18)], 'misc': None}, {'id': 18, 'form': 'fez', 'lemma': 'fazer', 'upos': 'VERB', 'xpos': None, 'feats': {'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin', 'lemma': 'fazer', 'Gender': 'Masc'}, 'head': 14, 'deprel': 'acl:relcl', 'deps': [('acl:relcl', 14)], 'misc': None}]	{'sent_id': 'FOLHA_DOC002037_SENT041', 'text': 'E aí um momento de fraqueza exposto publicamente e, de repente, tudo o que ele fez de bom não vale nada?', 'treebank': 'UD_Portuguese-Porttinari/pt_porttinari-ud-test.conllu'}	valho	3 -> 1	E aí um momento de fraqueza exposto publicamente e, de repente, tudo o que ele fez de bom não	E aí um momento de fraqueza exposto publicamente e, de repente, tudo o que ele fez de bom não valho nada?	[{'id': 15, 'form': 'o', 'lemma': 'o', 'upos': 'PRON', 'xpos': None, 'feats': {'Gender': 'Masc', 'Number': 'Sing', 'Person': '3', 'PronType': 'Dem'}, 'head': 18, 'deprel': 'obj', 'deps': [('ref', 14), ('obj', 18)], 'misc': None}, {'id': 17, 'form': 'ele', 'lemma': 'ele', 'upos': 'PRON', 'xpos': None, 'feats': {'Case': 'Nom', 'Gender': 'Masc', 'Number': 'Sing', 'Person': '3', 'PronType': 'Prs', 'lemma': 'ele'}, 'head': 18, 'deprel': 'nsubj', 'deps': [('nsubj', 18)], 'misc': None}, {'id': 18, 'form': 'fez', 'lemma': 'fazer', 'upos': 'VERB', 'xpos': None, 'feats': {'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin', 'lemma': 'fazer', 'Gender': 'Masc'}, 'head': 14, 'deprel': 'acl:relcl', 'deps': [('acl:relcl', 14)], 'misc': None}]	[]	3	3	0	True	True	False	2.702370694333225e-06	SV-P	por	3	1	SV	verb	+
Recentemente, biólogos fizeram o teste e descobriram que o sapo, a o perceber que está virando caldo, pula fora de a panela, estragando a o mesmo tempo a sopa e a metáfora.	pula	20			sapo	10	{'Gender': 'Masc', 'Number': 'Sing', 'lemma': 'sapo'}	NOUN	pula	20	{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin', 'lemma': 'pular', 'Gender': 'Masc'}	VERB	10	[{'id': 17, 'form': 'está', 'lemma': 'estar', 'upos': 'AUX', 'xpos': None, 'feats': {'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}, 'head': 18, 'deprel': 'aux', 'deps': [('aux', 18)], 'misc': None}]	{'sent_id': 'FOLHA_DOC003026_SENT004', 'text': 'Recentemente, biólogos fizeram o teste e descobriram que o sapo, ao perceber que está virando caldo, pula fora da panela, estragando ao mesmo tempo a sopa e a metáfora.', 'treebank': 'UD_Portuguese-Porttinari/pt_porttinari-ud-train.conllu'}	pulo	3 -> 1	Recentemente, biólogos fizeram o teste e descobriram que o sapo, a o perceber que está virando caldo,	Recentemente, biólogos fizeram o teste e descobriram que o sapo, a o perceber que está virando caldo, pulo fora de a panela, estragando a o mesmo tempo a sopa e a metáfora.	[{'id': 17, 'form': 'está', 'lemma': 'estar', 'upos': 'AUX', 'xpos': None, 'feats': {'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}, 'head': 18, 'deprel': 'aux', 'deps': [('aux', 18)], 'misc': None}]	[]	1	1	0	True	True	False	0.0050436597519826	SV-P	por	3	1	SV	verb	+
O instituto de o atleta Fernando Fernandes, que combate a exclusão de pessoas com deficiência, comemorou quatro anos em a quinta (14), com uma festa em o Villa Blue Tree.	comemorou	17			instituto	1	{'Gender': 'Masc', 'Number': 'Sing', 'lemma': 'instituto'}	NOUN	comemorou	17	{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin', 'lemma': 'comemorar', 'Gender': 'Masc'}	VERB	16	[{'id': 10, 'form': 'combate', 'lemma': 'combater', 'upos': 'VERB', 'xpos': None, 'feats': {'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin', 'lemma': 'combater'}, 'head': 2, 'deprel': 'acl:relcl', 'deps': [('acl:relcl', 2)], 'misc': None}]	{'sent_id': 'FOLHA_DOC003050_SENT031', 'text': 'O instituto do atleta Fernando Fernandes, que combate a exclusão de pessoas com deficiência, comemorou quatro anos na quinta (14), com uma festa no Villa Blue Tree.', 'treebank': 'UD_Portuguese-Porttinari/pt_porttinari-ud-train.conllu'}	comemorei	3 -> 1	O instituto de o atleta Fernando Fernandes, que combate a exclusão de pessoas com deficiência,	O instituto de o atleta Fernando Fernandes, que combate a exclusão de pessoas com deficiência, comemorei quatro anos em a quinta (14), com uma festa em o Villa Blue Tree.	[{'id': 10, 'form': 'combate', 'lemma': 'combater', 'upos': 'VERB', 'xpos': None, 'feats': {'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin', 'lemma': 'combater'}, 'head': 2, 'deprel': 'acl:relcl', 'deps': [('acl:relcl', 2)], 'misc': None}]	[]	1	1	0	True	True	False	0.0022255148655623	SV-P	por	3	1	SV	verb	+
O aparente rigor de que se revestem os resultados obtidos através de_ as previsões anteriores não autoriza , apesar de tudo , conclusões definitivas .	autoriza	16			rigor	2	{'Gender': 'Masc', 'Number': 'Sing', 'lemma': 'rigor'}	NOUN	autoriza	16	{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin', 'lemma': 'autorizar', 'Gender': 'Masc'}	VERB	14	[{'id': 6, 'form': 'se', 'lemma': 'se', 'upos': 'PRON', 'xpos': 'CL', 'feats': {'Person': '3', 'PronType': 'Prs'}, 'head': 7, 'deprel': 'obj', 'deps': None, 'misc': None}, {'id': 7, 'form': 'revestem', 'lemma': 'revestir', 'upos': 'VERB', 'xpos': 'V', 'feats': {'Mood': 'Ind', 'Number': 'Plur', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin', 'lemma': 'revestir', 'Gender': 'Masc'}, 'head': 3, 'deprel': 'amod', 'deps': None, 'misc': None}]	{'sent_id': '12915', 'text': 'O aparente rigor de que se revestem os resultados obtidos através das previsões anteriores não autoriza , apesar de tudo , conclusões definitivas .', 'treebank': 'UD_Portuguese-CINTIL/pt_cintil-ud-train.conllu'}	autorizo	3 -> 1	O aparente rigor de que se revestem os resultados obtidos através de_ as previsões anteriores não	O aparente rigor de que se revestem os resultados obtidos através de_ as previsões anteriores não autorizo , apesar de tudo , conclusões definitivas .	[{'id': 6, 'form': 'se', 'lemma': 'se', 'upos': 'PRON', 'xpos': 'CL', 'feats': {'Person': '3', 'PronType': 'Prs'}, 'head': 7, 'deprel': 'obj', 'deps': None, 'misc': None}, {'id': 7, 'form': 'revestem', 'lemma': 'revestir', 'upos': 'VERB', 'xpos': 'V', 'feats': {'Mood': 'Ind', 'Number': 'Plur', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin', 'lemma': 'revestir', 'Gender': 'Masc'}, 'head': 3, 'deprel': 'amod', 'deps': None, 'misc': None}]	[]	2	2	0	True	True	False	0.0071406894082214	SV-P	por	3	1	SV	verb	+
Um conjunto de grandes telas, em que a exuberância cromática é pretexto a a realização de obras simpáticas, precede a apresentação de um conjunto de estudos para os painéis de o Metropolitano de Lisboa -- entendidas as paredes como suporte de pintura, em o sentido que possuía antes de Maria Keil o transformar.	precede	20			conjunto	1	{'Gender': 'Masc', 'Number': 'Sing', 'lemma': 'conjunto'}	NOUN	precede	20	{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin', 'lemma': 'preceder', 'Gender': 'Masc'}	VERB	19	[{'id': 12, 'form': 'é', 'lemma': 'ser', 'upos': 'AUX', 'xpos': None, 'feats': {'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}, 'head': 13, 'deprel': 'cop', 'deps': None, 'misc': None}]	{'text': 'Um conjunto de grandes telas, em que a exuberância cromática é pretexto à realização de obras simpáticas, precede a apresentação de um conjunto de estudos para os painéis do Metropolitano de Lisboa -- entendidas as paredes como suporte de pintura, no sentido que possuía antes de Maria Keil o transformar.', 'sent_id': 'CP954-5', 'source': 'CETEMPúblico n=954 sec=clt sem=95a', 'treebank': 'UD_Portuguese-Bosque/pt_bosque-ud-dev.conllu'}	precedo	3 -> 1	Um conjunto de grandes telas, em que a exuberância cromática é pretexto a a realização de obras simpáticas,	Um conjunto de grandes telas, em que a exuberância cromática é pretexto a a realização de obras simpáticas, precedo a apresentação de um conjunto de estudos para os painéis de o Metropolitano de Lisboa -- entendidas as paredes como suporte de pintura, em o sentido que possuía antes de Maria Keil o transformar.	[{'id': 12, 'form': 'é', 'lemma': 'ser', 'upos': 'AUX', 'xpos': None, 'feats': {'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}, 'head': 13, 'deprel': 'cop', 'deps': None, 'misc': None}]	[]	1	1	0	True	True	False	0.0051161261277295	SV-P	por	3	1	SV	verb	+
Vitalidade, outro atributo que a guru vê como determinante para conquistar o eleitor, exclui de o páreo Marina Silva.	exclui	15			Vitalidade	0	{'Gender': 'Fem', 'Number': 'Sing', 'lemma': 'vitalidade'}	NOUN	exclui	15	{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin', 'lemma': 'excluir', 'Gender': 'Fem'}	VERB	15	[{'id': 8, 'form': 'vê', 'lemma': 'ver', 'upos': 'VERB', 'xpos': None, 'feats': {'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin', 'lemma': 'ver', 'Gender': 'Masc'}, 'head': 4, 'deprel': 'acl:relcl', 'deps': [('acl:relcl', 4)], 'misc': None}]	{'sent_id': 'FOLHA_DOC003038_SENT012', 'text': 'Vitalidade, outro atributo que a guru vê como determinante para conquistar o eleitor, exclui do páreo Marina Silva.', 'treebank': 'UD_Portuguese-Porttinari/pt_porttinari-ud-train.conllu'}	excluo	3 -> 1	Vitalidade, outro atributo que a guru vê como determinante para conquistar o eleitor,	Vitalidade, outro atributo que a guru vê como determinante para conquistar o eleitor, excluo de o páreo Marina Silva.	[{'id': 8, 'form': 'vê', 'lemma': 'ver', 'upos': 'VERB', 'xpos': None, 'feats': {'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin', 'lemma': 'ver', 'Gender': 'Masc'}, 'head': 4, 'deprel': 'acl:relcl', 'deps': [('acl:relcl', 4)], 'misc': None}]	[]	1	1	0	True	True	False	0.0061252702721899	SV-P	por	3	1	SV	verb	+
Um procurador público interrogado por_ os jornalistas sobre se a China teria de algum modo sancionado o tráfico , escusou -se a responder , dizendo que era ' uma pergunta interessante ' .	escusou	19			procurador	1	{'Gender': 'Masc', 'Number': 'Sing', 'lemma': 'procurador'}	NOUN	escusou	19	{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin', 'lemma': 'escusar', 'Gender': 'Masc'}	VERB	18	[{'id': 12, 'form': 'teria', 'lemma': 'ter', 'upos': 'AUX', 'xpos': 'VAUX', 'feats': {'Mood': 'Cnd', 'Number': 'Sing', 'Person': '3'}, 'head': 4, 'deprel': 'dep', 'deps': None, 'misc': None}]	"{'sent_id': '36667', 'text': ""Um procurador público interrogado pelos jornalistas sobre se a China teria de algum modo sancionado o tráfico , escusou-se a responder , dizendo que era ' uma pergunta interessante ' ."", 'treebank': 'UD_Portuguese-CINTIL/pt_cintil-ud-test.conllu'}"	escusei	3 -> 1	Um procurador público interrogado por_ os jornalistas sobre se a China teria de algum modo sancionado o tráfico ,	Um procurador público interrogado por_ os jornalistas sobre se a China teria de algum modo sancionado o tráfico , escusei -se a responder , dizendo que era ' uma pergunta interessante ' .	[{'id': 12, 'form': 'teria', 'lemma': 'ter', 'upos': 'AUX', 'xpos': 'VAUX', 'feats': {'Mood': 'Cnd', 'Number': 'Sing', 'Person': '3'}, 'head': 4, 'deprel': 'dep', 'deps': None, 'misc': None}]	[]	1	1	0	True	True	False	0.0045965883626072	SV-P	por	3	1	SV	verb	+
As luxuosas suítes que um dia receberam o então príncipe Akihito, de o Japão, e a rainha Ella Fitzgerald, de o jazz, não existem mais.	existem	27			suítes	2	{'Number': 'Plur', 'lemma': 'suíte'}	NOUN	existem	27	{'Mood': 'Ind', 'Number': 'Plur', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin', 'lemma': 'existir'}	VERB	25	[{'id': 7, 'form': 'receberam', 'lemma': 'receber', 'upos': 'VERB', 'xpos': None, 'feats': {'Mood': 'Ind', 'Number': 'Plur', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin', 'lemma': 'receber'}, 'head': 3, 'deprel': 'acl:relcl', 'deps': [('acl:relcl', 3)], 'misc': None}]	{'sent_id': 'FOLHA_DOC003164_SENT002', 'text': 'As luxuosas suítes que um dia receberam o então príncipe Akihito, do Japão, e a rainha Ella Fitzgerald, do jazz, não existem mais.', 'treebank': 'UD_Portuguese-Porttinari/pt_porttinari-ud-train.conllu'}	existimos	3 -> 1	As luxuosas suítes que um dia receberam o então príncipe Akihito, de o Japão, e a rainha Ella Fitzgerald, de o jazz, não	As luxuosas suítes que um dia receberam o então príncipe Akihito, de o Japão, e a rainha Ella Fitzgerald, de o jazz, não existimos mais.	[{'id': 7, 'form': 'receberam', 'lemma': 'receber', 'upos': 'VERB', 'xpos': None, 'feats': {'Mood': 'Ind', 'Number': 'Plur', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin', 'lemma': 'receber'}, 'head': 3, 'deprel': 'acl:relcl', 'deps': [('acl:relcl', 3)], 'misc': None}]	[]	1	1	0	True	True	False	0.0038704606357605	SV-P	por	3	1	SV	verb	+
"O slogan ""onde o mundo se mistura e a cidade se encontra"" ainda soa pretensioso."	soa	15			slogan	1	{'Gender': 'Masc', 'Number': 'Sing', 'lemma': 'slogan'}	NOUN	soa	15	{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin', 'lemma': 'soar', 'Gender': 'Masc'}	VERB	14	[{'id': 7, 'form': 'se', 'lemma': 'se', 'upos': 'PRON', 'xpos': None, 'feats': {'Case': 'Nom', 'Person': '3', 'PronType': 'Prs'}, 'head': 8, 'deprel': 'expl', 'deps': [('expl', 8)], 'misc': None}, {'id': 8, 'form': 'mistura', 'lemma': 'misturar', 'upos': 'VERB', 'xpos': None, 'feats': {'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}, 'head': 2, 'deprel': 'parataxis', 'deps': [('parataxis', 2)], 'misc': None}, {'id': 12, 'form': 'se', 'lemma': 'se', 'upos': 'PRON', 'xpos': None, 'feats': {'Case': 'Nom', 'Person': '3', 'PronType': 'Prs'}, 'head': 13, 'deprel': 'expl', 'deps': [('expl', 13)], 'misc': None}, {'id': 13, 'form': 'encontra', 'lemma': 'encontrar', 'upos': 'VERB', 'xpos': None, 'feats': {'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}, 'head': 8, 'deprel': 'conj', 'deps': [('parataxis', 2), ('conj:e', 8)], 'misc': {'SpaceAfter': 'No'}}]	"{'sent_id': 'FOLHA_DOC000169_SENT046', 'text': 'O slogan ""onde o mundo se mistura e a cidade se encontra"" ainda soa pretensioso.', 'treebank': 'UD_Portuguese-Porttinari/pt_porttinari-ud-train.conllu'}"	soo	3 -> 1	"O slogan ""onde o mundo se mistura e a cidade se encontra"" ainda"	"O slogan ""onde o mundo se mistura e a cidade se encontra"" ainda soo pretensioso."	[{'id': 7, 'form': 'se', 'lemma': 'se', 'upos': 'PRON', 'xpos': None, 'feats': {'Case': 'Nom', 'Person': '3', 'PronType': 'Prs'}, 'head': 8, 'deprel': 'expl', 'deps': [('expl', 8)], 'misc': None}, {'id': 8, 'form': 'mistura', 'lemma': 'misturar', 'upos': 'VERB', 'xpos': None, 'feats': {'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}, 'head': 2, 'deprel': 'parataxis', 'deps': [('parataxis', 2)], 'misc': None}, {'id': 12, 'form': 'se', 'lemma': 'se', 'upos': 'PRON', 'xpos': None, 'feats': {'Case': 'Nom', 'Person': '3', 'PronType': 'Prs'}, 'head': 13, 'deprel': 'expl', 'deps': [('expl', 13)], 'misc': None}, {'id': 13, 'form': 'encontra', 'lemma': 'encontrar', 'upos': 'VERB', 'xpos': None, 'feats': {'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}, 'head': 8, 'deprel': 'conj', 'deps': [('parataxis', 2), ('conj:e', 8)], 'misc': {'SpaceAfter': 'No'}}]	[]	4	4	0	True	True	False	0.0095209192109618	SV-P	por	3	1	SV	verb	+
A novela que Janete Clair assinou entre junho de 70 e julho de 71 ganhará nova versão em a Globo em 95	ganhará	14			novela	1	{'Gender': 'Fem', 'Number': 'Sing', 'lemma': 'novela'}	NOUN	ganhará	14	{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Fut', 'VerbForm': 'Fin', 'lemma': 'ganhar', 'Gender': 'Fem'}	VERB	13	[{'id': 6, 'form': 'assinou', 'lemma': 'assinar', 'upos': 'VERB', 'xpos': None, 'feats': {'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}, 'head': 2, 'deprel': 'acl:relcl', 'deps': None, 'misc': None}]	{'text': 'A novela que Janete Clair assinou entre junho de 70 e julho de 71 ganhará nova versão na Globo em 95', 'sent_id': 'CF162-2', 'source': 'CETENFolha n=162 cad=Ilustrada sec=nd sem=94a', 'treebank': 'UD_Portuguese-Bosque/pt_bosque-ud-train.conllu'}	ganharei	3 -> 1	A novela que Janete Clair assinou entre junho de 70 e julho de 71	A novela que Janete Clair assinou entre junho de 70 e julho de 71 ganharei nova versão em a Globo em 95	[{'id': 6, 'form': 'assinou', 'lemma': 'assinar', 'upos': 'VERB', 'xpos': None, 'feats': {'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}, 'head': 2, 'deprel': 'acl:relcl', 'deps': None, 'misc': None}]	[]	1	1	0	True	True	False	0.0035139708403615	SV-P	por	3	1	SV	verb	+
