sen	verb	verb_idx	cop	cop_idx	child	child_idx	child_features	child_upos	head	head_idx	head_features	head_upos	distance	attractors	metadata	swap_head	feature_vals	prefix	wrong_sen	congruent_attractors	incongruent_attractors	num_attractors	num_congruent_attractors	num_incongruent_attractors	has_attractors	only_has_congruent_attractors	only_has_incongruent_attractors	sample_weight	phenomenon	lang	grammatical_feature	ungrammatical_feature	wo	inflect_item	agreement_certainty
Мне бы знать, что не восемь, не в бреду, не во сне, Что хватает лососям тех орехов вполне, Что предания верны, хоть безмерно стары, Что созрели для скверны неземные дары…	созрели	32			дары	36	{'Animacy': 'Inan', 'Case': 'Nom', 'Gender': 'Masc', 'Number': 'Plur', 'lemma': 'дар'}	NOUN	созрели	32	{'Aspect': 'Perf', 'Mood': 'Ind', 'Number': 'Plur', 'Tense': 'Past', 'VerbForm': 'Fin', 'Voice': 'Act', 'lemma': 'созреть', 'Gender': 'Masc'}	VERB	-4	[{'id': 35, 'form': 'скверны', 'lemma': 'скверна', 'upos': 'NOUN', 'xpos': None, 'feats': {'Animacy': 'Inan', 'Case': 'Gen', 'Gender': 'Fem', 'Number': 'Sing'}, 'head': 33, 'deprel': 'obl', 'deps': None, 'misc': None}]	{'sent_id': 'taiga-train-social-2126', 'genre': 'poetry', 'text': 'Мне бы знать, что не восемь, не в бреду, не во сне, Что хватает лососям тех орехов вполне, Что предания верны, хоть безмерно стары, Что созрели для скверны неземные дары…', 'treebank': 'UD_Russian-Taiga/ru_taiga-ud-train.conllu'}	созрел	PL -> SG	Мне бы знать, что не восемь, не в бреду, не во сне, Что хватает лососям тех орехов вполне, Что предания верны, хоть безмерно стары, Что	Мне бы знать, что не восемь, не в бреду, не во сне, Что хватает лососям тех орехов вполне, Что предания верны, хоть безмерно стары, Что созрел для скверны неземные дары…	[]	[{'id': 35, 'form': 'скверны', 'lemma': 'скверна', 'upos': 'NOUN', 'xpos': None, 'feats': {'Animacy': 'Inan', 'Case': 'Gen', 'Gender': 'Fem', 'Number': 'Sing'}, 'head': 33, 'deprel': 'obl', 'deps': None, 'misc': None}]	1	0	1	True	False	True	0.0107130502221291	SV-#	rus	PL	SG	VS	verb	+
В Чечне по данным коммунальных служб на 2008 год, которые приводит агентство ``Грозный информ&#39;&#39; обитают до 4 тыс. бездомных собак, представляющих, по мнению главного эпидемиолога республики Усама Бакаева, ``серьёзную угрозу для жителей&#39;&#39;.	обитают	17			собак	22	{'Animacy': 'Anim', 'Case': 'Gen', 'Gender': 'Fem', 'Number': 'Plur', 'lemma': 'собака'}	NOUN	обитают	17	{'Aspect': 'Imp', 'Mood': 'Ind', 'Number': 'Plur', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin', 'Voice': 'Act', 'lemma': 'обитать', 'Gender': 'Fem'}	VERB	-5	[{'id': 21, 'form': 'тыс.', 'lemma': 'тысяча', 'upos': 'NUM', 'xpos': 'NN', 'feats': {'Animacy': 'Inan', 'Case': 'Gen', 'Gender': 'Fem', 'Number': 'Plur'}, 'head': 23, 'deprel': 'nummod:gov', 'deps': None, 'misc': None}]	{'sent_id': 'dev-s529', 'text': 'В Чечне по данным коммунальных служб на 2008 год, которые приводит агентство ``Грозный информ&#39;&#39; обитают до 4 тыс. бездомных собак, представляющих, по мнению главного эпидемиолога республики Усама Бакаева, ``серьёзную угрозу для жителей&#39;&#39;.', 'treebank': 'UD_Russian-GSD/ru_gsd-ud-dev.conllu'}	обитает	PL -> SG	В Чечне по данным коммунальных служб на 2008 год, которые приводит агентство ``Грозный информ&#39;&#39;	В Чечне по данным коммунальных служб на 2008 год, которые приводит агентство ``Грозный информ&#39;&#39; обитает до 4 тыс. бездомных собак, представляющих, по мнению главного эпидемиолога республики Усама Бакаева, ``серьёзную угрозу для жителей&#39;&#39;.	[{'id': 21, 'form': 'тыс.', 'lemma': 'тысяча', 'upos': 'NUM', 'xpos': 'NN', 'feats': {'Animacy': 'Inan', 'Case': 'Gen', 'Gender': 'Fem', 'Number': 'Plur'}, 'head': 23, 'deprel': 'nummod:gov', 'deps': None, 'misc': None}]	[]	1	1	0	True	True	False	0.0076196834211281	SV-#	rus	PL	SG	VS	verb	+
Нередко наблюдалась следующая картина: по дорогам следовали немецкие танки, а рядом по полям отступали в том же направлении советские подразделения.	отступали	15			подразделения	21	{'Animacy': 'Inan', 'Case': 'Nom', 'Gender': 'Neut', 'Number': 'Plur', 'lemma': 'подразделение'}	NOUN	отступали	15	{'Aspect': 'Imp', 'Mood': 'Ind', 'Number': 'Plur', 'Tense': 'Past', 'VerbForm': 'Fin', 'Voice': 'Act', 'lemma': 'отступать', 'Gender': 'Neut'}	VERB	-6	[{'id': 18, 'form': 'том', 'lemma': 'тот', 'upos': 'DET', 'xpos': 'DT', 'feats': {'Case': 'Loc', 'Gender': 'Neut', 'Number': 'Sing'}, 'head': 20, 'deprel': 'det', 'deps': None, 'misc': None}, {'id': 20, 'form': 'направлении', 'lemma': 'направление', 'upos': 'NOUN', 'xpos': 'NN', 'feats': {'Animacy': 'Inan', 'Case': 'Loc', 'Gender': 'Neut', 'Number': 'Sing'}, 'head': 16, 'deprel': 'obl', 'deps': None, 'misc': None}]	{'sent_id': 'test-s64', 'text': 'Нередко наблюдалась следующая картина: по дорогам следовали немецкие танки, а рядом по полям отступали в том же направлении советские подразделения.', 'treebank': 'UD_Russian-GSD/ru_gsd-ud-test.conllu'}	отступало	PL -> SG	Нередко наблюдалась следующая картина: по дорогам следовали немецкие танки, а рядом по полям	Нередко наблюдалась следующая картина: по дорогам следовали немецкие танки, а рядом по полям отступало в том же направлении советские подразделения.	[]	[{'id': 18, 'form': 'том', 'lemma': 'тот', 'upos': 'DET', 'xpos': 'DT', 'feats': {'Case': 'Loc', 'Gender': 'Neut', 'Number': 'Sing'}, 'head': 20, 'deprel': 'det', 'deps': None, 'misc': None}, {'id': 20, 'form': 'направлении', 'lemma': 'направление', 'upos': 'NOUN', 'xpos': 'NN', 'feats': {'Animacy': 'Inan', 'Case': 'Loc', 'Gender': 'Neut', 'Number': 'Sing'}, 'head': 16, 'deprel': 'obl', 'deps': None, 'misc': None}]	2	0	2	True	False	True	0.0072959566167948	SV-#	rus	PL	SG	VS	verb	+
В камере послышались приглушенные, но отнюдь не сонные голоса: видимо, всем было не до сна.	послышались	2			голоса	9	{'Animacy': 'Inan', 'Case': 'Nom', 'Gender': 'Masc', 'Number': 'Plur', 'lemma': 'голос'}	NOUN	послышались	2	{'Aspect': 'Perf', 'Mood': 'Ind', 'Number': 'Plur', 'Tense': 'Past', 'VerbForm': 'Fin', 'Voice': 'Mid', 'lemma': 'послышаться', 'Gender': 'Masc'}	VERB	-7	[{'id': 4, 'form': 'приглушенные', 'lemma': 'приглушить', 'upos': 'VERB', 'xpos': None, 'feats': {'Aspect': 'Perf', 'Case': 'Nom', 'Number': 'Plur', 'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}, 'head': 10, 'deprel': 'acl', 'deps': [('acl', 10)], 'misc': {'SpaceAfter': 'No'}}]	{'sent_id': '2014Na_dvukh_voinakh_2.xml_79', 'text': 'В камере послышались приглушенные, но отнюдь не сонные голоса: видимо, всем было не до сна.', 'treebank': 'UD_Russian-SynTagRus/ru_syntagrus-ud-train.conllu'}	послышался	PL -> SG	В камере	В камере послышался приглушенные, но отнюдь не сонные голоса: видимо, всем было не до сна.	[{'id': 4, 'form': 'приглушенные', 'lemma': 'приглушить', 'upos': 'VERB', 'xpos': None, 'feats': {'Aspect': 'Perf', 'Case': 'Nom', 'Number': 'Plur', 'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}, 'head': 10, 'deprel': 'acl', 'deps': [('acl', 10)], 'misc': {'SpaceAfter': 'No'}}]	[]	1	1	0	True	True	False	0.0024742075476651	SV-#	rus	PL	SG	VS	verb	+
Янукович, пытавшийся задавить страну ложью и ОМОНом, сегодня - полновесная фигура демократического процесса, потому что в результате Майдана на Украине победили, в первую очередь, именно правила игры.	победили	23			правила	30	{'Animacy': 'Inan', 'Case': 'Nom', 'Gender': 'Neut', 'Number': 'Plur', 'lemma': 'правило'}	NOUN	победили	23	{'Aspect': 'Perf', 'Mood': 'Ind', 'Number': 'Plur', 'Tense': 'Past', 'VerbForm': 'Fin', 'Voice': 'Act', 'lemma': 'победить', 'Gender': 'Neut'}	VERB	-7	[{'id': 27, 'form': 'первую', 'lemma': 'первый', 'upos': 'ADJ', 'xpos': None, 'feats': {'Animacy': 'Inan', 'Case': 'Acc', 'Gender': 'Fem', 'Number': 'Sing'}, 'head': 26, 'deprel': 'fixed', 'deps': [('fixed', 26)], 'misc': None}, {'id': 28, 'form': 'очередь', 'lemma': 'очередь', 'upos': 'NOUN', 'xpos': None, 'feats': {'Animacy': 'Inan', 'Case': 'Acc', 'Gender': 'Fem', 'Number': 'Sing'}, 'head': 26, 'deprel': 'fixed', 'deps': [('fixed', 26)], 'misc': {'SpaceAfter': 'No'}}]	{'sent_id': '2009Pravila_igry.xml_42', 'text': 'Янукович, пытавшийся задавить страну ложью и ОМОНом, сегодня - полновесная фигура демократического процесса, потому что в результате Майдана на Украине победили, в первую очередь, именно правила игры.', 'treebank': 'UD_Russian-SynTagRus/ru_syntagrus-ud-train.conllu'}	победило	PL -> SG	Янукович, пытавшийся задавить страну ложью и ОМОНом, сегодня - полновесная фигура демократического процесса, потому что в результате Майдана на Украине	Янукович, пытавшийся задавить страну ложью и ОМОНом, сегодня - полновесная фигура демократического процесса, потому что в результате Майдана на Украине победило, в первую очередь, именно правила игры.	[]	[{'id': 27, 'form': 'первую', 'lemma': 'первый', 'upos': 'ADJ', 'xpos': None, 'feats': {'Animacy': 'Inan', 'Case': 'Acc', 'Gender': 'Fem', 'Number': 'Sing'}, 'head': 26, 'deprel': 'fixed', 'deps': [('fixed', 26)], 'misc': None}, {'id': 28, 'form': 'очередь', 'lemma': 'очередь', 'upos': 'NOUN', 'xpos': None, 'feats': {'Animacy': 'Inan', 'Case': 'Acc', 'Gender': 'Fem', 'Number': 'Sing'}, 'head': 26, 'deprel': 'fixed', 'deps': [('fixed', 26)], 'misc': {'SpaceAfter': 'No'}}]	2	0	2	True	False	True	0.0125073542002197	SV-#	rus	PL	SG	VS	verb	+
"Как передает корреспондент РИА ""Новости"", ЦК КПК и Госсовет КНР приняли соответствующее постановление на этот счет, которое в понедельник опубликовали все ведущие китайские СМИ."	опубликовали	23			СМИ	27	{'Animacy': 'Inan', 'Case': 'Nom', 'Gender': 'Neut', 'Number': 'Plur', 'lemma': 'сми'}	NOUN	опубликовали	23	{'Aspect': 'Perf', 'Mood': 'Ind', 'Number': 'Plur', 'Tense': 'Past', 'VerbForm': 'Fin', 'Voice': 'Act', 'lemma': 'опубликовать', 'Gender': 'Neut'}	VERB	-4	[{'id': 25, 'form': 'все', 'lemma': 'весь', 'upos': 'DET', 'xpos': None, 'feats': {'Case': 'Nom', 'Number': 'Plur', 'PronType': 'Tot'}, 'head': 28, 'deprel': 'det', 'deps': [('det', 28)], 'misc': None}, {'id': 26, 'form': 'ведущие', 'lemma': 'ведущий', 'upos': 'ADJ', 'xpos': None, 'feats': {'Case': 'Nom', 'Degree': 'Pos', 'Number': 'Plur'}, 'head': 28, 'deprel': 'amod', 'deps': [('amod', 28)], 'misc': None}]	"{'sent_id': 'newsYa_10.xml_26', 'text': 'Как передает корреспондент РИА ""Новости"", ЦК КПК и Госсовет КНР приняли соответствующее постановление на этот счет, которое в понедельник опубликовали все ведущие китайские СМИ.', 'treebank': 'UD_Russian-SynTagRus/ru_syntagrus-ud-train.conllu'}"	опубликовало	PL -> SG	"Как передает корреспондент РИА ""Новости"", ЦК КПК и Госсовет КНР приняли соответствующее постановление на этот счет, которое в понедельник"	"Как передает корреспондент РИА ""Новости"", ЦК КПК и Госсовет КНР приняли соответствующее постановление на этот счет, которое в понедельник опубликовало все ведущие китайские СМИ."	[{'id': 25, 'form': 'все', 'lemma': 'весь', 'upos': 'DET', 'xpos': None, 'feats': {'Case': 'Nom', 'Number': 'Plur', 'PronType': 'Tot'}, 'head': 28, 'deprel': 'det', 'deps': [('det', 28)], 'misc': None}, {'id': 26, 'form': 'ведущие', 'lemma': 'ведущий', 'upos': 'ADJ', 'xpos': None, 'feats': {'Case': 'Nom', 'Degree': 'Pos', 'Number': 'Plur'}, 'head': 28, 'deprel': 'amod', 'deps': [('amod', 28)], 'misc': None}]	[]	2	2	0	True	True	False	0.0009082534035732	SV-#	rus	PL	SG	VS	verb	+
"Труп женщины с множественными ножевыми ранениями обнаружили в туалетной комнате в помещении администрации рынка сотрудники ОВД ""Отрадное""."	обнаружили	6			сотрудники	14	{'Animacy': 'Anim', 'Case': 'Nom', 'Gender': 'Masc', 'Number': 'Plur', 'lemma': 'сотрудник'}	NOUN	обнаружили	6	{'Aspect': 'Perf', 'Mood': 'Ind', 'Number': 'Plur', 'Tense': 'Past', 'VerbForm': 'Fin', 'Voice': 'Act', 'lemma': 'обнаружить', 'Gender': 'Masc'}	VERB	-8	[{'id': 9, 'form': 'туалетной', 'lemma': 'туалетный', 'upos': 'ADJ', 'xpos': None, 'feats': {'Case': 'Loc', 'Degree': 'Pos', 'Gender': 'Fem', 'Number': 'Sing'}, 'head': 10, 'deprel': 'amod', 'deps': [('amod', 10)], 'misc': None}, {'id': 10, 'form': 'комнате', 'lemma': 'комната', 'upos': 'NOUN', 'xpos': None, 'feats': {'Animacy': 'Inan', 'Case': 'Loc', 'Gender': 'Fem', 'Number': 'Sing'}, 'head': 7, 'deprel': 'obl', 'deps': [('obl:в:loc', 7)], 'misc': None}, {'id': 12, 'form': 'помещении', 'lemma': 'помещение', 'upos': 'NOUN', 'xpos': None, 'feats': {'Animacy': 'Inan', 'Case': 'Loc', 'Gender': 'Neut', 'Number': 'Sing'}, 'head': 10, 'deprel': 'nmod', 'deps': [('nmod:в:loc', 10)], 'misc': None}, {'id': 13, 'form': 'администрации', 'lemma': 'администрация', 'upos': 'NOUN', 'xpos': None, 'feats': {'Animacy': 'Inan', 'Case': 'Gen', 'Gender': 'Fem', 'Number': 'Sing'}, 'head': 12, 'deprel': 'nmod', 'deps': [('nmod:gen', 12)], 'misc': None}]	"{'sent_id': 'newsYa_23.xml_18', 'text': 'Труп женщины с множественными ножевыми ранениями обнаружили в туалетной комнате в помещении администрации рынка сотрудники ОВД ""Отрадное"".', 'treebank': 'UD_Russian-SynTagRus/ru_syntagrus-ud-train.conllu'}"	обнаружил	PL -> SG	Труп женщины с множественными ножевыми ранениями	"Труп женщины с множественными ножевыми ранениями обнаружил в туалетной комнате в помещении администрации рынка сотрудники ОВД ""Отрадное""."	[]	[{'id': 9, 'form': 'туалетной', 'lemma': 'туалетный', 'upos': 'ADJ', 'xpos': None, 'feats': {'Case': 'Loc', 'Degree': 'Pos', 'Gender': 'Fem', 'Number': 'Sing'}, 'head': 10, 'deprel': 'amod', 'deps': [('amod', 10)], 'misc': None}, {'id': 10, 'form': 'комнате', 'lemma': 'комната', 'upos': 'NOUN', 'xpos': None, 'feats': {'Animacy': 'Inan', 'Case': 'Loc', 'Gender': 'Fem', 'Number': 'Sing'}, 'head': 7, 'deprel': 'obl', 'deps': [('obl:в:loc', 7)], 'misc': None}, {'id': 12, 'form': 'помещении', 'lemma': 'помещение', 'upos': 'NOUN', 'xpos': None, 'feats': {'Animacy': 'Inan', 'Case': 'Loc', 'Gender': 'Neut', 'Number': 'Sing'}, 'head': 10, 'deprel': 'nmod', 'deps': [('nmod:в:loc', 10)], 'misc': None}, {'id': 13, 'form': 'администрации', 'lemma': 'администрация', 'upos': 'NOUN', 'xpos': None, 'feats': {'Animacy': 'Inan', 'Case': 'Gen', 'Gender': 'Fem', 'Number': 'Sing'}, 'head': 12, 'deprel': 'nmod', 'deps': [('nmod:gen', 12)], 'misc': None}]	4	0	4	True	False	True	0.008491615059012	SV-#	rus	PL	SG	VS	verb	+
Чем туже затягивались гайки механизма обязательного образования, тем дальше уходили от нас наши ученики.	уходили	10			ученики	14	{'Animacy': 'Anim', 'Case': 'Nom', 'Gender': 'Masc', 'Number': 'Plur', 'lemma': 'ученик'}	NOUN	уходили	10	{'Aspect': 'Imp', 'Mood': 'Ind', 'Number': 'Plur', 'Tense': 'Past', 'VerbForm': 'Fin', 'Voice': 'Act', 'lemma': 'уходить', 'Gender': 'Masc'}	VERB	-4	[{'id': 13, 'form': 'нас', 'lemma': 'мы', 'upos': 'PRON', 'xpos': None, 'feats': {'Case': 'Gen', 'Number': 'Plur', 'Person': '1', 'PronType': 'Prs'}, 'head': 11, 'deprel': 'obl', 'deps': [('obl:от:gen', 11)], 'misc': None}]	{'sent_id': 'uppsalaKorp_210.xml_33', 'text': 'Чем туже затягивались гайки механизма обязательного образования, тем дальше уходили от нас наши ученики.', 'treebank': 'UD_Russian-SynTagRus/ru_syntagrus-ud-train.conllu'}	уходил	PL -> SG	Чем туже затягивались гайки механизма обязательного образования, тем дальше	Чем туже затягивались гайки механизма обязательного образования, тем дальше уходил от нас наши ученики.	[{'id': 13, 'form': 'нас', 'lemma': 'мы', 'upos': 'PRON', 'xpos': None, 'feats': {'Case': 'Gen', 'Number': 'Plur', 'Person': '1', 'PronType': 'Prs'}, 'head': 11, 'deprel': 'obl', 'deps': [('obl:от:gen', 11)], 'misc': None}]	[]	1	1	0	True	True	False	0.0018165068071465	SV-#	rus	PL	SG	VS	verb	+
Почти над всеми каменными надгробиями возвышались такие же тяжелые кресты, похожие почему-то на молотки.	возвышались	5			кресты	9	{'Animacy': 'Inan', 'Case': 'Nom', 'Gender': 'Masc', 'Number': 'Plur', 'lemma': 'крест'}	NOUN	возвышались	5	{'Aspect': 'Imp', 'Mood': 'Ind', 'Number': 'Plur', 'Tense': 'Past', 'VerbForm': 'Fin', 'Voice': 'Mid', 'lemma': 'возвышаться', 'Gender': 'Masc'}	VERB	-4	[{'id': 7, 'form': 'такие', 'lemma': 'такой', 'upos': 'DET', 'xpos': None, 'feats': {'Case': 'Nom', 'Number': 'Plur', 'PronType': 'Dem'}, 'head': 10, 'deprel': 'det', 'deps': [('det', 10)], 'misc': None}]	{'sent_id': '2005Mamleev_Charli.xml_11', 'text': 'Почти над всеми каменными надгробиями возвышались такие же тяжелые кресты, похожие почему-то на молотки.', 'treebank': 'UD_Russian-SynTagRus/ru_syntagrus-ud-train.conllu'}	возвышался	PL -> SG	Почти над всеми каменными надгробиями	Почти над всеми каменными надгробиями возвышался такие же тяжелые кресты, похожие почему-то на молотки.	[{'id': 7, 'form': 'такие', 'lemma': 'такой', 'upos': 'DET', 'xpos': None, 'feats': {'Case': 'Nom', 'Number': 'Plur', 'PronType': 'Dem'}, 'head': 10, 'deprel': 'det', 'deps': [('det', 10)], 'misc': None}]	[]	1	1	0	True	True	False	0.0036330136142931	SV-#	rus	PL	SG	VS	verb	+
Такого рода неточностями грешат и многие другие современные ему описания, которые не могут быть обвинены в том, что их авторы не находились в том месте в то время.	грешат	3			описания	9	{'Animacy': 'Inan', 'Case': 'Nom', 'Gender': 'Neut', 'Number': 'Plur', 'lemma': 'описание'}	NOUN	грешат	3	{'Aspect': 'Imp', 'Mood': 'Ind', 'Number': 'Plur', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin', 'Voice': 'Act', 'lemma': 'грешить', 'Gender': 'Neut'}	VERB	-6	[{'id': 7, 'form': 'другие', 'lemma': 'другой', 'upos': 'ADJ', 'xpos': None, 'feats': {'Case': 'Nom', 'Degree': 'Pos', 'Number': 'Plur'}, 'head': 10, 'deprel': 'amod', 'deps': [('amod', 10)], 'misc': None}, {'id': 8, 'form': 'современные', 'lemma': 'современный', 'upos': 'ADJ', 'xpos': None, 'feats': {'Case': 'Nom', 'Degree': 'Pos', 'Number': 'Plur'}, 'head': 10, 'deprel': 'amod', 'deps': [('amod', 10)], 'misc': None}]	{'sent_id': '2012Marko_Polo.xml_97', 'text': 'Такого рода неточностями грешат и многие другие современные ему описания, которые не могут быть обвинены в том, что их авторы не находились в том месте в то время.', 'treebank': 'UD_Russian-SynTagRus/ru_syntagrus-ud-train.conllu'}	грешит	PL -> SG	Такого рода неточностями	Такого рода неточностями грешит и многие другие современные ему описания, которые не могут быть обвинены в том, что их авторы не находились в том месте в то время.	[{'id': 7, 'form': 'другие', 'lemma': 'другой', 'upos': 'ADJ', 'xpos': None, 'feats': {'Case': 'Nom', 'Degree': 'Pos', 'Number': 'Plur'}, 'head': 10, 'deprel': 'amod', 'deps': [('amod', 10)], 'misc': None}, {'id': 8, 'form': 'современные', 'lemma': 'современный', 'upos': 'ADJ', 'xpos': None, 'feats': {'Case': 'Nom', 'Degree': 'Pos', 'Number': 'Plur'}, 'head': 10, 'deprel': 'amod', 'deps': [('amod', 10)], 'misc': None}]	[]	2	2	0	True	True	False	0.0074226226429955	SV-#	rus	PL	SG	VS	verb	+
"Чего стоили, например, ""липовые"" ударники коммунистического труда в московском электродепо ""Красная Пресня"", где более половины их оказались нарушителями дисциплины."	стоили	1			ударники	8	{'Animacy': 'Anim', 'Case': 'Nom', 'Gender': 'Masc', 'Number': 'Plur', 'lemma': 'ударник'}	NOUN	стоили	1	{'Aspect': 'Imp', 'Mood': 'Ind', 'Number': 'Plur', 'Tense': 'Past', 'VerbForm': 'Fin', 'Voice': 'Act', 'lemma': 'стоить', 'Gender': 'Masc'}	VERB	-7	[{'id': 7, 'form': 'липовые', 'lemma': 'липовый', 'upos': 'ADJ', 'xpos': None, 'feats': {'Case': 'Nom', 'Degree': 'Pos', 'Number': 'Plur'}, 'head': 9, 'deprel': 'amod', 'deps': [('amod', 9)], 'misc': {'SpaceAfter': 'No'}}]	"{'sent_id': 'uppsalaKorp_266.xml_5', 'text': 'Чего стоили, например, ""липовые"" ударники коммунистического труда в московском электродепо ""Красная Пресня"", где более половины их оказались нарушителями дисциплины.', 'treebank': 'UD_Russian-SynTagRus/ru_syntagrus-ud-test.conllu'}"	стоил	PL -> SG	Чего	"Чего стоил, например, ""липовые"" ударники коммунистического труда в московском электродепо ""Красная Пресня"", где более половины их оказались нарушителями дисциплины."	[{'id': 7, 'form': 'липовые', 'lemma': 'липовый', 'upos': 'ADJ', 'xpos': None, 'feats': {'Case': 'Nom', 'Degree': 'Pos', 'Number': 'Plur'}, 'head': 9, 'deprel': 'amod', 'deps': [('amod', 9)], 'misc': {'SpaceAfter': 'No'}}]	[]	1	1	0	True	True	False	0.0074226226429955	SV-#	rus	PL	SG	VS	verb	+
Хочу узнать во сколько перестают ездить по городу Барнаул автобусы, например 35	перестают	4			автобусы	9	{'Animacy': 'Inan', 'Case': 'Nom', 'Gender': 'Masc', 'Number': 'Plur', 'lemma': 'автобус'}	NOUN	перестают	4	{'Aspect': 'Imp', 'Mood': 'Ind', 'Number': 'Plur', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin', 'Voice': 'Act', 'lemma': 'переставать', 'Gender': 'Masc'}	VERB	-5	[{'id': 8, 'form': 'городу', 'lemma': 'город', 'upos': 'NOUN', 'xpos': None, 'feats': {'Animacy': 'Inan', 'Case': 'Dat', 'Gender': 'Masc', 'Number': 'Sing'}, 'head': 6, 'deprel': 'obl', 'deps': None, 'misc': None}]	{'newdoc_id': 'https://otvet.mail.ru/question/222166116', 'title': 'До скольки ходят автобусы по городу?', 'author': 'Лол Олд', 'newpar': None, 'sent_id': 'otvet.mail.ru-question-222166116-1', 'genre': 'QA-countries-question', 'text': 'Хочу узнать во сколько перестают ездить по городу Барнаул автобусы, например 35', 'treebank': 'UD_Russian-Taiga/ru_taiga-ud-train.conllu'}	перестает	PL -> SG	Хочу узнать во сколько	Хочу узнать во сколько перестает ездить по городу Барнаул автобусы, например 35	[]	[{'id': 8, 'form': 'городу', 'lemma': 'город', 'upos': 'NOUN', 'xpos': None, 'feats': {'Animacy': 'Inan', 'Case': 'Dat', 'Gender': 'Masc', 'Number': 'Sing'}, 'head': 6, 'deprel': 'obl', 'deps': None, 'misc': None}]	1	0	1	True	False	True	0.0056172409350544	SV-#	rus	PL	SG	VS	verb	+
А что думают по этому поводу ваши родители?	думают	2			родители	7	{'Animacy': 'Anim', 'Case': 'Nom', 'Gender': 'Masc', 'Number': 'Plur', 'lemma': 'родитель'}	NOUN	думают	2	{'Aspect': 'Imp', 'Mood': 'Ind', 'Number': 'Plur', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin', 'Voice': 'Act', 'lemma': 'думать', 'Gender': 'Masc'}	VERB	-5	[{'id': 5, 'form': 'этому', 'lemma': 'этот', 'upos': 'DET', 'xpos': None, 'feats': {'Case': 'Dat', 'Gender': 'Masc', 'Number': 'Sing', 'PronType': 'Dem'}, 'head': 6, 'deprel': 'det', 'deps': [('det', 6)], 'misc': None}, {'id': 6, 'form': 'поводу', 'lemma': 'повод', 'upos': 'NOUN', 'xpos': None, 'feats': {'Animacy': 'Inan', 'Case': 'Dat', 'Gender': 'Masc', 'Number': 'Sing'}, 'head': 3, 'deprel': 'obl', 'deps': [('obl:по:dat', 3)], 'misc': None}]	{'sent_id': '2009Stipendiat.xml_19', 'text': 'А что думают по этому поводу ваши родители?', 'treebank': 'UD_Russian-SynTagRus/ru_syntagrus-ud-train.conllu'}	думает	PL -> SG	А что	А что думает по этому поводу ваши родители?	[]	[{'id': 5, 'form': 'этому', 'lemma': 'этот', 'upos': 'DET', 'xpos': None, 'feats': {'Case': 'Dat', 'Gender': 'Masc', 'Number': 'Sing', 'PronType': 'Dem'}, 'head': 6, 'deprel': 'det', 'deps': [('det', 6)], 'misc': None}, {'id': 6, 'form': 'поводу', 'lemma': 'повод', 'upos': 'NOUN', 'xpos': None, 'feats': {'Animacy': 'Inan', 'Case': 'Dat', 'Gender': 'Masc', 'Number': 'Sing'}, 'head': 3, 'deprel': 'obl', 'deps': [('obl:по:dat', 3)], 'misc': None}]	2	0	2	True	False	True	0.0004320954565426	SV-#	rus	PL	SG	VS	verb	+
Потом были аккуратно подключены и прочно ввернуты в свои гнезда фотоэлектрические глаза, поверх которых легли тонкие прозрачные листы пластика, по прочности не уступавшего стали.	легли	15			листы	18	{'Animacy': 'Inan', 'Case': 'Nom', 'Gender': 'Masc', 'Number': 'Plur', 'lemma': 'лист'}	NOUN	легли	15	{'Aspect': 'Perf', 'Mood': 'Ind', 'Number': 'Plur', 'Tense': 'Past', 'VerbForm': 'Fin', 'Voice': 'Mid', 'lemma': 'лечь', 'Gender': 'Masc'}	VERB	-3	[{'id': 17, 'form': 'тонкие', 'lemma': 'тонкий', 'upos': 'ADJ', 'xpos': None, 'feats': {'Case': 'Nom', 'Degree': 'Pos', 'Number': 'Plur'}, 'head': 19, 'deprel': 'amod', 'deps': [('amod', 19)], 'misc': None}]	{'sent_id': '2008Lego.xml_25', 'text': 'Потом были аккуратно подключены и прочно ввернуты в свои гнезда фотоэлектрические глаза, поверх которых легли тонкие прозрачные листы пластика, по прочности не уступавшего стали.', 'treebank': 'UD_Russian-SynTagRus/ru_syntagrus-ud-train.conllu'}	лег	PL -> SG	Потом были аккуратно подключены и прочно ввернуты в свои гнезда фотоэлектрические глаза, поверх которых	Потом были аккуратно подключены и прочно ввернуты в свои гнезда фотоэлектрические глаза, поверх которых лег тонкие прозрачные листы пластика, по прочности не уступавшего стали.	[{'id': 17, 'form': 'тонкие', 'lemma': 'тонкий', 'upos': 'ADJ', 'xpos': None, 'feats': {'Case': 'Nom', 'Degree': 'Pos', 'Number': 'Plur'}, 'head': 19, 'deprel': 'amod', 'deps': [('amod', 19)], 'misc': None}]	[]	1	1	0	True	True	False	0.0002642799958832	SV-#	rus	PL	SG	VS	verb	+
