	sen	verb	verb_idx	cop	cop_idx	child	child_idx	child_features	child_upos	head	head_idx	head_features	head_upos	distance	attractors	metadata	swap_head	feature_vals	prefix	wrong_sen	congruent_attractors	incongruent_attractors	num_attractors	num_congruent_attractors	num_incongruent_attractors	has_attractors	only_has_congruent_attractors	only_has_incongruent_attractors	sample_weight	phenomenon	lang	grammatical_feature	ungrammatical_feature	wo	inflect_item	agreement_certainty	sen_prob	wrong_prob	sen_nll	wrong_nll	delta
1894	Ik heb je toch gezegd dat mijn moeder al jaren overleden is.	gezegd	4	heb	1.0	Ik	0	{'Case': 'Nom', 'Person': '1', 'PronType': 'Prs', 'lemma': 'ik'}	PRON	heb	1	{'Number': 'Sing', 'Tense': 'Pres', 'VerbForm': 'Fin', 'lemma': 'hebben', 'Person': '1'}	AUX	1	[]	{'archive': 'nl_alpinodev-ud-train.collection', 'source': 'Treebank/eans/02_04_06_23a.xml', 'sent_id': 'eans\\02_04_06_23a', 'text': 'Ik heb je toch gezegd dat mijn moeder al jaren overleden is.', 'auto': 'ALUD2.12.3', 'treebank': 'UD_Dutch-Alpino/nl_alpino-ud-train.conllu'}	heeft	1 -> 3	Ik	Ik heeft je toch gezegd dat mijn moeder al jaren overleden is.	[]	[]	0	0	0	False	False	False	5.314842192813676e-06	SV-P	nld	1	3	SV	aux	+	[-11.128016471862793, -4.164114952087402, -2.571528434753418, -6.568087577819824, -8.201803207397461, -1.3898286819458008, -5.36435604095459, -6.4342756271362305, -4.841753959655762, -3.728196144104004, -3.890958786010742, -0.8343391418457031, -4.163825035095215, -0.8362340927124023]	[-11.128016471862793, -12.141890525817871, -4.345038414001465, -6.780073165893555, -8.138328552246094, -1.1439495086669922, -5.640973091125488, -6.768401145935059, -5.040327072143555, -3.898527145385742, -3.8796873092651367, -0.8997421264648438, -3.6404552459716797, -0.8409519195556641]	64.11732482910156	74.28636169433594	10.169036865234375
1895	Ik heb voornamelijk dichtbeboste bergstreken bezocht, die dun bevolkt worden door de Meos, een Laotiaanse minderheidsgroep die rijst, mais, bonen en andere voedingsgewassen verbouwt bij haar dorpjes.	bezocht	5	heb	1.0	Ik	0	{'Case': 'Nom', 'Person': '1', 'PronType': 'Prs', 'lemma': 'ik'}	PRON	heb	1	{'Number': 'Sing', 'Tense': 'Pres', 'VerbForm': 'Fin', 'lemma': 'hebben', 'Person': '1'}	AUX	1	[]	{'archive': 'nl_alpinodev-ud-train.collection', 'source': 'Treebank/cdb/2959.xml', 'sent_id': 'cdb\\2959', 'text': 'Ik heb voornamelijk dichtbeboste bergstreken bezocht, die dun bevolkt worden door de Meos, een Laotiaanse minderheidsgroep die rijst, mais, bonen en andere voedingsgewassen verbouwt bij haar dorpjes.', 'auto': 'ALUD2.12.3', 'treebank': 'UD_Dutch-Alpino/nl_alpino-ud-train.conllu'}	heeft	1 -> 3	Ik	Ik heeft voornamelijk dichtbeboste bergstreken bezocht, die dun bevolkt worden door de Meos, een Laotiaanse minderheidsgroep die rijst, mais, bonen en andere voedingsgewassen verbouwt bij haar dorpjes.	[]	[]	0	0	0	False	False	False	5.314842192813676e-06	SV-P	nld	1	3	SV	aux	+	[-11.128013610839844, -4.164113998413086, -8.890108108520508, -1.6360502243041992, -0.12063026428222656, -0.0063381195068359375, -9.98892879486084, -12.670825958251953, -9.389287948608398, -11.191950798034668, -7.98460578918457, -1.0232477188110352, -7.040544509887695, -1.8600034713745117, -1.796189308166504, -3.8144006729125977, -10.29214859008789, -9.798073768615723, -5.405361175537109, -4.667324066162109, -3.273998260498047, -2.6308746337890625, -1.4067506790161133, -7.597740650177002, -9.311059951782227, -2.7147216796875, -2.597829818725586, -9.530969619750977, -10.622764587402344, -3.1203346252441406, -10.167486190795898, -4.858633041381836, -5.908847808837891, -0.23814964294433594, -2.410841941833496, -7.724686622619629, -4.037980079650879, -5.21369743347168, -11.308670997619629, -6.732052803039551, -9.645902633666992, -5.961495399475098, -2.5664682388305664, -5.335261344909668, -6.96436071395874, -2.4087705612182617, -6.076562881469727, -4.150615692138672, -8.818072319030762, -5.975654602050781, -3.4571542739868164, -6.12259578704834, -3.535834312438965, -7.886825084686279, -3.1416521072387695, -0.561314582824707]	[-11.128013610839844, -12.141886711120605, -8.305704116821289, -1.225503921508789, -0.03404426574707031, -0.012247085571289062, -9.821794509887695, -12.808662414550781, -9.513456344604492, -11.423087120056152, -7.848087787628174, -1.0097589492797852, -6.627521514892578, -1.6386213302612305, -1.850210189819336, -3.7608566284179688, -10.307425498962402, -9.568479537963867, -5.548351287841797, -4.18505859375, -2.9458417892456055, -2.435666084289551, -1.4131383895874023, -7.448271751403809, -9.314129829406738, -2.847532272338867, -2.547901153564453, -9.466983795166016, -10.638927459716797, -2.9363794326782227, -10.12559700012207, -4.791899681091309, -5.895932197570801, -0.22246360778808594, -2.515928268432617, -7.792356491088867, -4.1364641189575195, -5.216832160949707, -11.346633911132812, -6.670780658721924, -9.879167556762695, -5.826681137084961, -2.5489072799682617, -5.181617736816406, -6.811559200286865, -2.4343605041503906, -6.030792236328125, -4.124777793884277, -8.888723373413086, -5.769071578979492, -3.4105634689331055, -5.991440773010254, -3.5865182876586914, -7.75161075592041, -3.2727928161621094, -0.5419530868530273]	316.884765625	321.51898193359375	4.63421630859375
1896	Ik heb haar zien slapen en horen hoesten	zien	3	heb	1.0	Ik	0	{'Case': 'Nom', 'Person': '1', 'PronType': 'Prs', 'lemma': 'ik'}	PRON	heb	1	{'Number': 'Sing', 'Tense': 'Pres', 'VerbForm': 'Fin', 'lemma': 'hebben', 'Person': '1'}	AUX	1	[]	{'archive': 'nl_alpinodev-ud-train.collection', 'source': 'Treebank/g_suite/664.xml', 'sent_id': 'g_suite\\664', 'text': 'Ik heb haar zien slapen en horen hoesten', 'auto': 'ALUD2.12.3', 'treebank': 'UD_Dutch-Alpino/nl_alpino-ud-train.conllu'}	heeft	1 -> 3	Ik	Ik heeft haar zien slapen en horen hoesten	[]	[]	0	0	0	False	False	False	5.314842192813676e-06	SV-P	nld	1	3	SV	aux	+	[-11.128016471862793, -4.164114952087402, -7.118527412414551, -8.014114379882812, -11.292360305786133, -0.33663082122802734, -2.1724252700805664, -6.213181495666504, -0.7701473236083984, -7.771621227264404, -6.086709022521973]	[-11.128016471862793, -12.141890525817871, -7.233150482177734, -8.015616416931152, -11.394428253173828, -0.4744243621826172, -1.981877326965332, -6.376870155334473, -0.7718000411987305, -8.1433744430542, -5.7955522537231445]	65.06785583496094	73.45700073242188	8.389144897460938
1897	"""Ik heb geen seconde gedacht dat mijn zoon de eerste prijs zou halen""."	gedacht	5	heb	2.0	Ik	1	{'Case': 'Nom', 'Person': '1', 'PronType': 'Prs', 'lemma': 'ik'}	PRON	heb	2	{'Number': 'Sing', 'Tense': 'Pres', 'VerbForm': 'Fin', 'lemma': 'hebben', 'Person': '1'}	AUX	1	[]	"{'archive': 'nl_alpinodev-ud-train.collection', 'source': 'Treebank/cdb/1476.xml', 'sent_id': 'cdb\\1476', 'text': '""Ik heb geen seconde gedacht dat mijn zoon de eerste prijs zou halen"".', 'auto': 'ALUD2.12.3', 'treebank': 'UD_Dutch-Alpino/nl_alpino-ud-train.conllu'}"	heeft	1 -> 3	"""Ik"	"""Ik heeft geen seconde gedacht dat mijn zoon de eerste prijs zou halen""."	[]	[]	0	0	0	False	False	False	5.314842192813676e-06	SV-P	nld	1	3	SV	aux	+	[-5.195636749267578, -11.187000274658203, -3.030461311340332, -3.565948486328125, -10.568172454833984, -7.721647262573242, -0.6575307846069336, -4.001433372497559, -5.516717910766602, -3.912626266479492, -4.400760650634766, -8.118232727050781, -4.41462516784668, -5.902157783508301, -3.9576539993286133]	[-5.195636749267578, -11.187000274658203, -11.54611873626709, -3.0200119018554688, -10.216233253479004, -8.130595207214355, -0.8285970687866211, -3.969428062438965, -5.587771415710449, -3.866543769836426, -4.183743476867676, -8.08116626739502, -4.711878776550293, -5.885885238647461, -3.935317039489746]	82.15060424804688	90.3459243774414	8.195320129394531
1898	ik heb dieper en langer geslapen dan gisteren	geslapen	5	heb	1.0	ik	0	{'Case': 'Nom', 'Person': '1', 'PronType': 'Prs', 'lemma': 'ik'}	PRON	heb	1	{'Number': 'Sing', 'Tense': 'Pres', 'VerbForm': 'Fin', 'lemma': 'hebben', 'Person': '1'}	AUX	1	[]	{'archive': 'nl_alpinodev-ud-train.collection', 'source': 'Treebank/g_suite/407.xml', 'sent_id': 'g_suite\\407', 'text': 'ik heb dieper en langer geslapen dan gisteren', 'auto': 'ALUD2.12.3', 'treebank': 'UD_Dutch-Alpino/nl_alpino-ud-train.conllu'}	heeft	1 -> 3	ik	ik heeft dieper en langer geslapen dan gisteren	[]	[]	0	0	0	False	False	False	4.40743011111378e-06	SV-P	nld	1	3	SV	aux	+	[-13.349586486816406, -6.85779333114624, -6.762727737426758, -13.351757049560547, -4.315820693969727, -7.6943535804748535, -4.767572402954102, -3.9042701721191406, -1.7677745819091797, -6.543277263641357, -6.288965225219727, -3.7292261123657227]	[-13.349586486816406, -14.443387985229492, -6.102086067199707, -12.968668937683105, -4.768280029296875, -7.853142738342285, -5.015338897705078, -3.001877784729004, -0.7942581176757812, -5.577842712402344, -6.829155921936035, -3.242460250854492]	79.33312225341797	83.94609069824219	4.612968444824219
1899	Maar ik heb lang in de drie in de vier jaren lesgegeven	lesgegeven	11	heb	2.0	ik	1	{'Case': 'Nom', 'Person': '1', 'PronType': 'Prs', 'lemma': 'ik'}	PRON	heb	2	{'Number': 'Sing', 'Tense': 'Pres', 'VerbForm': 'Fin', 'lemma': 'hebben', 'Person': '1'}	AUX	1	[]	{'archive': 'nl_alpinodev-ud-train.collection', 'source': 'Treebank/cgn_exs/10.xml', 'sent_id': 'cgn_exs\\10', 'text': 'Maar ik heb lang in de drie in de vier jaren lesgegeven', 'auto': 'ALUD2.12.3', 'treebank': 'UD_Dutch-Alpino/nl_alpino-ud-train.conllu'}	heeft	1 -> 3	Maar ik	Maar ik heeft lang in de drie in de vier jaren lesgegeven	[]	[]	0	0	0	False	False	False	4.40743011111378e-06	SV-P	nld	1	3	SV	aux	+	[-13.550475120544434, -5.140369415283203, -2.4480552673339844, -8.38474178314209, -5.999180793762207, -1.7651634216308594, -7.867445945739746, -6.4898834228515625, -1.2620487213134766, -6.059813499450684, -5.677177906036377, -10.20079231262207, -6.812802314758301, -4.359661102294922]	[-13.550475120544434, -5.140369415283203, -5.749659538269043, -8.104639053344727, -6.944474697113037, -1.9660701751708984, -7.616185188293457, -6.835552215576172, -1.2719907760620117, -5.991352558135986, -5.904999732971191, -10.235969543457031, -6.567980766296387, -4.155468940734863]	86.01760864257812	90.03518676757812	4.017578125
1900	ik heb vandaag gegeten wat ze vorige week niet hadden	gegeten	3	heb	1.0	ik	0	{'Case': 'Nom', 'Person': '1', 'PronType': 'Prs', 'lemma': 'ik'}	PRON	heb	1	{'Number': 'Sing', 'Tense': 'Pres', 'VerbForm': 'Fin', 'lemma': 'hebben', 'Person': '1'}	AUX	1	[]	{'archive': 'nl_alpinodev-ud-train.collection', 'source': 'Treebank/g_suite/486.xml', 'sent_id': 'g_suite\\486', 'text': 'ik heb vandaag gegeten wat ze vorige week niet hadden', 'auto': 'ALUD2.12.3', 'treebank': 'UD_Dutch-Alpino/nl_alpino-ud-train.conllu'}	heeft	1 -> 3	ik	ik heeft vandaag gegeten wat ze vorige week niet hadden	[]	[]	0	0	0	False	False	False	4.40743011111378e-06	SV-P	nld	1	3	SV	aux	+	[-13.349586486816406, -6.85779333114624, -8.419743537902832, -5.046421051025391, -3.87252140045166, -4.008079528808594, -5.038121223449707, -11.828619956970215, -1.1346864700317383, -4.404658317565918, -4.33149528503418]	[-13.349586486816406, -14.443387985229492, -4.778463363647461, -4.0844831466674805, -5.873879432678223, -4.57264518737793, -4.679925918579102, -11.179239273071289, -0.893956184387207, -4.361034393310547, -3.916135787963867]	68.2917251586914	72.13273620605469	3.8410110473632812
1901	ik heb Robbert teruggebeld	teruggebeld	3	heb	1.0	ik	0	{'Case': 'Nom', 'Person': '1', 'PronType': 'Prs', 'lemma': 'ik'}	PRON	heb	1	{'Number': 'Sing', 'Tense': 'Pres', 'VerbForm': 'Fin', 'lemma': 'hebben', 'Person': '1'}	AUX	1	[]	{'archive': 'nl_alpinodev-ud-train.collection', 'source': 'Treebank/g_suite/76.xml', 'sent_id': 'g_suite\\76', 'text': 'ik heb Robbert teruggebeld', 'auto': 'ALUD2.12.3', 'treebank': 'UD_Dutch-Alpino/nl_alpino-ud-train.conllu'}	heeft	1 -> 3	ik	ik heeft Robbert teruggebeld	[]	[]	0	0	0	False	False	False	4.40743011111378e-06	SV-P	nld	1	3	SV	aux	+	[-13.34958553314209, -6.857795715332031, -12.428085327148438, -6.017753601074219, -9.550795555114746, -9.791391372680664, -5.617237091064453]	[-13.34958553314209, -14.443388938903809, -11.402793884277344, -3.851285457611084, -7.434500694274902, -8.66493034362793, -4.8526611328125]	63.61264419555664	63.9991455078125	0.3865013122558594
1902	Ik heb mij laten vertellen dat hij geslaagd is	laten	3	heb	1.0	Ik	0	{'Case': 'Nom', 'Person': '1', 'PronType': 'Prs', 'lemma': 'ik'}	PRON	heb	1	{'Number': 'Sing', 'Tense': 'Pres', 'VerbForm': 'Fin', 'lemma': 'hebben', 'Person': '1'}	AUX	1	[]	{'archive': 'nl_alpinodev-ud-train.collection', 'source': 'Treebank/leuven_yellow_pages/123.xml', 'sent_id': 'leuven_yellow_pages\\123', 'text': 'Ik heb mij laten vertellen dat hij geslaagd is', 'auto': 'ALUD2.12.3', 'treebank': 'UD_Dutch-Alpino/nl_alpino-ud-train.conllu'}	heeft	1 -> 3	Ik	Ik heeft mij laten vertellen dat hij geslaagd is	[]	[]	0	0	0	False	False	False	5.314842192813676e-06	SV-P	nld	1	3	SV	aux	+	[-11.128016471862793, -4.164114952087402, -6.242389678955078, -7.193016529083252, -5.875820159912109, -0.5716476440429688, -1.3382072448730469, -3.9722824096679688, -8.240215301513672, -1.7910041809082031, -0.2832489013671875, -2.1541671752929688]	[-11.128016471862793, -12.141890525817871, -5.436331748962402, -7.372335433959961, -5.642167091369629, -1.7137031555175781, -1.0203962326049805, -3.8208189010620117, -8.154187202453613, -1.5663976669311523, -0.30138587951660156, -2.204122543334961]	52.954132080078125	60.50175476074219	7.5476226806640625
1903	Ik heb zowel Arie als Kees gezien	gezien	6	heb	1.0	Ik	0	{'Case': 'Nom', 'Person': '1', 'PronType': 'Prs', 'lemma': 'ik'}	PRON	heb	1	{'Number': 'Sing', 'Tense': 'Pres', 'VerbForm': 'Fin', 'lemma': 'hebben', 'Person': '1'}	AUX	1	[]	{'archive': 'nl_alpinodev-ud-train.collection', 'source': 'Treebank/g_suite/266.xml', 'sent_id': 'g_suite\\266', 'text': 'Ik heb zowel Arie als Kees gezien', 'auto': 'ALUD2.12.3', 'treebank': 'UD_Dutch-Alpino/nl_alpino-ud-train.conllu'}	heeft	1 -> 3	Ik	Ik heeft zowel Arie als Kees gezien	[]	[]	0	0	0	False	False	False	5.314842192813676e-06	SV-P	nld	1	3	SV	aux	+	[-11.128016471862793, -4.164113998413086, -8.359156608581543, -8.813146591186523, -5.326163291931152, -3.946258544921875, -8.347915649414062, -5.282887935638428]	[-11.128016471862793, -12.141889572143555, -8.174095153808594, -8.793203353881836, -4.353747367858887, -3.248504638671875, -8.023871421813965, -5.0999908447265625]	55.36765670776367	60.96331787109375	5.595661163330078
1904	"Ik heb gedaan wat ik kon. """	gedaan	2	heb	1.0	Ik	0	{'Case': 'Nom', 'Person': '1', 'PronType': 'Prs', 'lemma': 'ik'}	PRON	heb	1	{'Number': 'Sing', 'Tense': 'Pres', 'VerbForm': 'Fin', 'lemma': 'hebben', 'Person': '1'}	AUX	1	[]	"{'archive': 'nl_alpinodev-ud-train.collection', 'source': 'Treebank/cdb/3466.xml', 'sent_id': 'cdb\\3466', 'text': 'Ik heb gedaan wat ik kon. ""', 'auto': 'ALUD2.12.3', 'treebank': 'UD_Dutch-Alpino/nl_alpino-ud-train.conllu'}"	heeft	1 -> 3	Ik	"Ik heeft gedaan wat ik kon. """	[]	[]	0	0	0	False	False	False	5.314842192813676e-06	SV-P	nld	1	3	SV	aux	+	[-11.128016471862793, -4.164113998413086, -8.401639938354492, -3.7328672409057617, -1.4658641815185547, -5.730185508728027, -4.524196624755859, -7.0001373291015625]	[-11.128016471862793, -12.141889572143555, -8.813522338867188, -3.652562141418457, -1.1550769805908203, -6.264308929443359, -5.314706802368164, -6.877531051635742]	46.14701843261719	55.34761047363281	9.200592041015625
1905	""" Ik heb de bijbel gelezen in de oude vertaling en in de nieuwe Engelse vertaling."	gelezen	5	heb	2.0	Ik	1	{'Case': 'Nom', 'Person': '1', 'PronType': 'Prs', 'lemma': 'ik'}	PRON	heb	2	{'Number': 'Sing', 'Tense': 'Pres', 'VerbForm': 'Fin', 'lemma': 'hebben', 'Person': '1'}	AUX	1	[]	"{'archive': 'nl_alpinodev-ud-train.collection', 'source': 'Treebank/cdb/5686.xml', 'sent_id': 'cdb\\5686', 'text': '"" Ik heb de bijbel gelezen in de oude vertaling en in de nieuwe Engelse vertaling.', 'auto': 'ALUD2.12.3', 'treebank': 'UD_Dutch-Alpino/nl_alpino-ud-train.conllu'}"	heeft	1 -> 3	""" Ik"	""" Ik heeft de bijbel gelezen in de oude vertaling en in de nieuwe Engelse vertaling."	[]	[]	0	0	0	False	False	False	5.314842192813676e-06	SV-P	nld	1	3	SV	aux	+	[-5.195636749267578, -15.17331314086914, -3.3918070793151855, -3.142484664916992, -7.4847612380981445, -3.226851463317871, -5.514829635620117, -1.351759910583496, -3.5195446014404297, -1.6872577667236328, -6.64769172668457, -7.450997352600098, -1.4261484146118164, -3.3174400329589844, -4.387022018432617, -0.9189014434814453, -1.2298898696899414, -7.553684711456299, -0.2017841339111328, -0.8344860076904297, -0.025333404541015625, -1.050074577331543]	[-5.195636749267578, -15.17331314086914, -11.029956817626953, -3.1328954696655273, -7.152639389038086, -3.9711666107177734, -5.811614513397217, -1.8290643692016602, -3.4473838806152344, -1.8460168838500977, -6.265244483947754, -7.728701114654541, -1.8161325454711914, -3.14993953704834, -4.698779106140137, -1.0591506958007812, -1.5931940078735352, -7.060070514678955, -0.23110008239746094, -0.8512325286865234, -0.027400970458984375, -1.0425052642822266]	84.73169708251953	94.11314392089844	9.381446838378906
1906	de doelen die ik heb gemist vertrekken	gemist	5	heb	4.0	ik	3	{'Case': 'Nom', 'Person': '1', 'PronType': 'Prs', 'lemma': 'ik'}	PRON	heb	4	{'Number': 'Sing', 'Tense': 'Pres', 'VerbForm': 'Fin', 'lemma': 'hebben', 'Person': '1'}	AUX	1	[]	{'archive': 'nl_alpinodev-ud-train.collection', 'source': 'Treebank/g_suite/140.xml', 'sent_id': 'g_suite\\140', 'text': 'de doelen die ik heb gemist vertrekken', 'auto': 'ALUD2.12.3', 'treebank': 'UD_Dutch-Alpino/nl_alpino-ud-train.conllu'}	heeft	1 -> 3	de doelen die ik	de doelen die ik heeft gemist vertrekken	[]	[]	0	0	0	False	False	False	4.40743011111378e-06	SV-P	nld	1	3	SV	aux	+	[-10.124445915222168, -9.515145301818848, -6.401623725891113, -5.748913288116455, -3.9155149459838867, -3.4654064178466797, -6.781467437744141, -3.533440589904785, -5.750587463378906, -6.428445816040039]	[-10.124445915222168, -9.515145301818848, -6.401623725891113, -5.748913288116455, -3.9155149459838867, -6.985784530639648, -6.685842514038086, -3.164804458618164, -5.738100528717041, -6.575281143188477]	61.66499328613281	64.85545349121094	3.190460205078125
1907	ik heb daar de president niet mee willen achtervolgen	willen	7	heb	1.0	ik	0	{'Case': 'Nom', 'Person': '1', 'PronType': 'Prs', 'lemma': 'ik'}	PRON	heb	1	{'Number': 'Sing', 'Tense': 'Pres', 'VerbForm': 'Fin', 'lemma': 'hebben', 'Person': '1'}	AUX	1	[]	{'archive': 'nl_alpinodev-ud-train.collection', 'source': 'Treebank/g_suite/272.xml', 'sent_id': 'g_suite\\272', 'text': 'ik heb daar de president niet mee willen achtervolgen', 'auto': 'ALUD2.12.3', 'treebank': 'UD_Dutch-Alpino/nl_alpino-ud-train.conllu'}	heeft	1 -> 3	ik	ik heeft daar de president niet mee willen achtervolgen	[]	[]	0	0	0	False	False	False	4.40743011111378e-06	SV-P	nld	1	3	SV	aux	+	[-13.349586486816406, -6.85779333114624, -6.2331156730651855, -4.451313018798828, -10.639991760253906, -5.455197334289551, -3.8132781982421875, -7.315716743469238, -7.113664627075195, -6.40126371383667, -1.2474689483642578]	[-13.349586486816406, -14.443387985229492, -5.997698783874512, -4.213534355163574, -11.51022720336914, -6.090142250061035, -3.933156967163086, -7.198121070861816, -6.860422134399414, -6.428962230682373, -1.292881965637207]	72.87838745117188	81.31812286376953	8.439735412597656
1908	"Ik heb zelf nog geprobeerd die Belgen te bereiken, maar die laten niets van zich horen. """	geprobeerd	4	heb	1.0	Ik	0	{'Case': 'Nom', 'Person': '1', 'PronType': 'Prs', 'lemma': 'ik'}	PRON	heb	1	{'Number': 'Sing', 'Tense': 'Pres', 'VerbForm': 'Fin', 'lemma': 'hebben', 'Person': '1'}	AUX	1	[]	"{'archive': 'nl_alpinodev-ud-train.collection', 'source': 'Treebank/cdb/3704.xml', 'sent_id': 'cdb\\3704', 'text': 'Ik heb zelf nog geprobeerd die Belgen te bereiken, maar die laten niets van zich horen. ""', 'auto': 'ALUD2.12.3', 'treebank': 'UD_Dutch-Alpino/nl_alpino-ud-train.conllu'}"	heeft	1 -> 3	Ik	"Ik heeft zelf nog geprobeerd die Belgen te bereiken, maar die laten niets van zich horen. """	[]	[]	0	0	0	False	False	False	5.314842192813676e-06	SV-P	nld	1	3	SV	aux	+	[-11.128009796142578, -4.164109706878662, -3.9809579849243164, -2.9075260162353516, -7.9548540115356445, -2.0248165130615234, -0.014507293701171875, -6.517212390899658, -9.230339050292969, -4.206914901733398, -4.360752582550049, -7.038293838500977, -0.10413932800292969, -1.6529903411865234, -1.5325927734375, -4.551542282104492, -10.601133346557617, -7.242096424102783, -4.065164566040039, -4.710310935974121, -6.119570732116699, -0.14331436157226562, -0.952244758605957, -6.535343170166016]	[-11.128009796142578, -12.141889572143555, -4.437708854675293, -2.931304931640625, -8.135934829711914, -1.924586296081543, -0.021123886108398438, -6.190644264221191, -9.537043571472168, -4.2576398849487305, -4.53080415725708, -6.584346771240234, -0.1274433135986328, -1.7218437194824219, -1.684473991394043, -4.497835159301758, -10.06956958770752, -7.263955593109131, -4.097782135009766, -4.694175720214844, -6.129378318786621, -0.14794158935546875, -0.9039983749389648, -6.389101505279541]	111.73873901367188	119.54853057861328	7.809791564941406
1909	ik heb de leraar en de kinderen gezien die naar het sportveld fietsten	gezien	7	heb	1.0	ik	0	{'Case': 'Nom', 'Person': '1', 'PronType': 'Prs', 'lemma': 'ik'}	PRON	heb	1	{'Number': 'Sing', 'Tense': 'Pres', 'VerbForm': 'Fin', 'lemma': 'hebben', 'Person': '1'}	AUX	1	[]	{'archive': 'nl_alpinodev-ud-train.collection', 'source': 'Treebank/g_suite/425.xml', 'sent_id': 'g_suite\\425', 'text': 'ik heb de leraar en de kinderen gezien die naar het sportveld fietsten', 'auto': 'ALUD2.12.3', 'treebank': 'UD_Dutch-Alpino/nl_alpino-ud-train.conllu'}	heeft	1 -> 3	ik	ik heeft de leraar en de kinderen gezien die naar het sportveld fietsten	[]	[]	0	0	0	False	False	False	4.40743011111378e-06	SV-P	nld	1	3	SV	aux	+	[-13.349583625793457, -6.8577985763549805, -4.176056861877441, -6.561766147613525, -4.297900199890137, -4.470342636108398, -4.387905120849609, -3.710648536682129, -7.4165730476379395, -7.879286289215088, -4.955482482910156, -6.58831787109375, -2.2810192108154297, -8.342535018920898, -6.468472003936768, -8.97458267211914, -0.8562498092651367, -7.7315874099731445]	[-13.349583625793457, -14.443388938903809, -2.9844045639038086, -7.760470390319824, -3.5517072677612305, -1.5519351959228516, -4.374571800231934, -2.7259159088134766, -7.091848373413086, -8.810213088989258, -5.132377624511719, -6.138884544372559, -2.3931074142456055, -8.812273025512695, -6.041255950927734, -8.935617446899414, -0.9522571563720703, -7.713773727416992]	109.30610656738281	112.76359558105469	3.457489013671875
1910	Ik heb een geweldige productie moeten maken om het hoofd enigszins boven water te kunnen houden.	maken	6	heb	1.0	Ik	0	{'Case': 'Nom', 'Person': '1', 'PronType': 'Prs', 'lemma': 'ik'}	PRON	heb	1	{'Number': 'Sing', 'Tense': 'Pres', 'VerbForm': 'Fin', 'lemma': 'hebben', 'Person': '1'}	AUX	1	[]	{'archive': 'nl_alpinodev-ud-train.collection', 'source': 'Treebank/cdb/586.xml', 'sent_id': 'cdb\\586', 'text': 'Ik heb een geweldige productie moeten maken om het hoofd enigszins boven water te kunnen houden.', 'auto': 'ALUD2.12.3', 'treebank': 'UD_Dutch-Alpino/nl_alpino-ud-train.conllu'}	heeft	1 -> 3	Ik	Ik heeft een geweldige productie moeten maken om het hoofd enigszins boven water te kunnen houden.	[]	[]	0	0	0	False	False	False	5.314842192813676e-06	SV-P	nld	1	3	SV	aux	+	[-11.128009796142578, -4.1641154289245605, -1.919987678527832, -6.596196174621582, -0.6983070373535156, -14.516755104064941, -10.016247749328613, -2.855113983154297, -3.351959228515625, -3.0721559524536133, -6.6837944984436035, -11.757553100585938, -2.3306684494018555, -0.24061012268066406, -8.322553634643555, -8.092226028442383, -0.9430017471313477, -4.288026809692383, -3.9217376708984375, -0.5779933929443359]	[-11.128009796142578, -12.141888618469238, -1.516876220703125, -6.489955425262451, -0.7811832427978516, -14.643046379089355, -9.435473442077637, -3.59490966796875, -3.291415214538574, -2.9306554794311523, -6.595266819000244, -11.94718074798584, -1.90850830078125, -0.2111034393310547, -8.280338287353516, -8.013167381286621, -1.0052452087402344, -4.33583927154541, -3.987818717956543, -0.532404899597168]	105.47702026367188	112.7702865600586	7.293266296386719
1911	Ik heb zo gauw mogelijk proberen te ontkomen.	proberen	5	heb	1.0	Ik	0	{'Case': 'Nom', 'Person': '1', 'PronType': 'Prs', 'lemma': 'ik'}	PRON	heb	1	{'Number': 'Sing', 'Tense': 'Pres', 'VerbForm': 'Fin', 'lemma': 'hebben', 'Person': '1'}	AUX	1	[]	{'archive': 'nl_alpinodev-ud-train.collection', 'source': 'Treebank/eans/02_03_02_08_04_05_iia.xml', 'sent_id': 'eans\\02_03_02_08_04_05_iia', 'text': 'Ik heb zo gauw mogelijk proberen te ontkomen.', 'auto': 'ALUD2.12.3', 'treebank': 'UD_Dutch-Alpino/nl_alpino-ud-train.conllu'}	heeft	1 -> 3	Ik	Ik heeft zo gauw mogelijk proberen te ontkomen.	[]	[]	0	0	0	False	False	False	5.314842192813676e-06	SV-P	nld	1	3	SV	aux	+	[-11.128016471862793, -4.164114952087402, -5.553966522216797, -9.988492012023926, -0.3444662094116211, -7.8224921226501465, -8.490486145019531, -0.22207164764404297, -3.8397388458251953, -4.862751007080078, -6.470331192016602, -1.3770036697387695]	[-11.128016471862793, -12.141890525817871, -5.8639373779296875, -10.075756072998047, -0.18061447143554688, -6.603144645690918, -8.902002334594727, -0.22930431365966797, -3.602540969848633, -4.754302978515625, -6.200344085693359, -1.5056543350219727]	64.26393127441406	71.18750762939453	6.923576354980469
